cd	track	track_title	recording_title	chorale	recording_id		cd	track	title	bwv	text		playlist_position	Song	Artist	Popularity	BPM	Genres	Album	Album Date	Time	Dance	Energy	Acoustic	Instrumental	Happy	Speech	Live	Loud (Db)	Key	Time Signature	Added At	Spotify Track Id	Album Label	Camelot	ISRC
4	47	O Traurigkeit, o Herzeleid BWV404	O Traurigkeit, O Herzeleid, BWV 404	288	22d4c7af-b562-4a89-b20b-ebf913c0f2ba		2	90	O Traurigkeit, o Herzeleid	404	O Traurigkeit, o Herzeleid		192	O Traurigkeit, o Herzeleid, BWV 404	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	0	112	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:41	22	17	94	32	13	0	20	-19	B Major	4	2024-07-26	7E23fKbCMEpNiCICdK1951	undefined	1B	NLY331107228
4	48	O Welt, ich muß dich lassen BWV394	O Welt, ich muß dich lassen, BWV 394	290	30df5cf4-66cc-4f41-8038-74d8681112ba		2	91	O Welt, ich muß dich lassen	394	O Welt, ich muß dich lassen		193	O Welt, ich muß dich lassen, BWV 394	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	0	78	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:46	27	8	96	0	40	0	20	-23	G#/A♭ Major	5	2024-07-26	5COxJnUflQZbJwfS9Yx6aT	undefined	4B	NLY331107229
4	51	O Welt, ich muß dich lassen (Matthäus-Passion)	O Welt, ich muß dich lassen, St. Matthew Passion	292	d4252d86-936c-437e-a477-e094fb30807a		2	94	O Welt, ich muß dich lassen, No. 2	244	O Welt, ich muß dich lassen, No. 2		196	O Welt, ich muß dich lassen, No. 2 (St Matthew Passion, BWV 244)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	0	106	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:54	34	10	99	1	19	0	10	-21	G Major	4	2024-07-26	0Rf1OTUkdkChAquWAVowlt	undefined	9B	NLY331107232
4	50	O Welt, ich muß dich lassen (Johannes-Passion)	O Welt, ich muß dich lassen, St. John Passion	293	9d9827e7-76c6-4433-b2d3-8c1fc79fa4ba		2	93	O Welt, ich muß dich lassen	245	O Welt, ich muß dich lassen		195	O Welt, ich muß dich lassen (St John Passion, BWV 245)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	0	76	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	01:32	29	15	98	0	19	0	10	-20	G#/A♭ Major	3	2024-07-26	4xpsFHTkueDEYjATsVkVBg	undefined	4B	NLY331107231
4	49	O Welt, ich muß dich lassen (Matthäus-Passion)	O Welt, ich muß dich lassen, St. Matthew Passion	294	10a32d79-e3e7-483a-95ff-069b7b34dff0		2	92	O Welt, ich muß dich lassen, No. 1	244	O Welt, ich muß dich lassen, No. 1		194	O Welt, ich muß dich lassen, No. 1 (St Matthew Passion, BWV 244)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	0	86	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:52	13	8	94	0	22	0	10	-20	E Major	3	2024-07-26	3VMC7YLe0AzAw6ZVzPyBWT	undefined	12B	NLY331107230
2	47	O Welt, ich muß dich lassen BWV392	O Welt, ich muß dich lassen, BWV 392	298	03b160a8-7c1a-4ab7-96aa-075e80c3c9f2		1	101	O Welt, ich muß dich lassen	392	O Welt, ich muß dich lassen		101	O Welt, ich muß dich lassen, BWV 392	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	3	78	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:56	26	18	99	2	21	0	10	-20	A Major	3	2024-07-26	0ftoosvkok9FA1Zjf0KrTj	undefined	11B	NLY331107137
2	48	O wie selig seid ihr doch, ihr Frommen BWV405	O wie selig seid ihr doch, ihr Frommen, BWV 405	299	e737b38e-e304-4acb-9707-712fddec7342		1	102	O wie selig seid ihr doch, ihr Frommen	405	O wie selig seid ihr doch, ihr Frommen		102	O wie selig seid ihr doch, ihr Frommen, BWV 405	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	3	73	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:48	19	17	94	0	16	0	0	-19	B Major	3	2024-07-26	0DrNCsgA8RhDApv01IdR9M	undefined	1B	NLY331107138
2	49	O wie selig seid ihr doch, ihr Frommen BWV406	O wie selig seid ihr doch, ihr Frommen, BWV 406	300	b3d2d1f7-27ad-457f-9228-db426f01231b		2	1	O wie selig seid ihr doch, ihr Frommen	406	O wie selig seid ihr doch, ihr Frommen		103	O wie selig seid ihr doch, ihr Frommen, BWV 406	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	2	77	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:46	27	8	93	0	37	0	10	-20	E Major	4	2024-07-26	2iJ351mVtzScAWoG180PPT	undefined	12B	NLY331107139
4	52	O wir armen Sünder BWV407	O wir armen Sünder, BWV 407	301	ebf49c14-198e-4e26-b0b3-4d61790bd582		2	95	O wir armen Sünder	407	O wir armen Sünder		197	O wir armen Sünder, BWV 407	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	73	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	01:38	20	11	88	1	25	0	10	-22	C♯/D♭ Major	4	2024-07-26	40w3vltIMEgzxY41e01x5V	undefined	3B	NLY331107233
3	23	Puer natus in Bethlehem (Cantata BWV65)	Puer natus in Bethlehem, Cantata BWV 65	302	4409df4e-5486-4a0c-a98a-68a0174b401d		2	25	Puer natus in Bethlehem	65	Puer natus in Bethlehem		127	Puer natus in Bethlehem (Cantata, BWV 65)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	101	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:58	22	13	92	0	33	0	10	-17	B Major	3	2024-07-26	07uy8NCaSRHz6ZtKNi0E1r	undefined	1B	NLY331107163
4	53	Schaut, ihr Sünder BWV408	Schaut, ihr Sünder, BWV 408	303	8dd9af6b-91a3-4c18-9b53-7ef6486ef0e7		2	96	Schaut, ihr Sünder	408	Schaut, ihr Sünder		198	Schaut, ihr Sünder, BWV 408	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	0	90	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:43	39	17	96	0	43	0	30	-19	A Major	5	2024-07-26	2C8Jt9napsjxM67Tir1enH	undefined	11B	NLY331107234
2	50	Schmücke dich, o liebe Seele (Cantata BWV180)	Schmücke dich, o liebe Seele, Cantata BWV 180	304	fbd47b79-3ef7-4dca-bbaf-a10231090672		2	2	Schmücke dich, o liebe Seele	180	Schmücke dich, o liebe Seele		104	Schmücke dich, o liebe Seele (Cantata, BWV 180)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	2	77	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	02:18	24	15	91	0	32	0	10	-19	E Major	4	2024-07-26	6RVXuiOzNWRCUzSaz6rbKC	undefined	12B	NLY331107140
1	1	Schwing. dich auf zu deinem Gott (Cantata BWV40)	Schwing' dich auf zu deinem Gott, Cantata BWV 40	305	f92fa5a3-dbb9-4404-a009-d8aa5e923cb5		1	1	Darzu ist erschienen der Sohn Gottes	40.6	Schwing' dich auf zu deinem Gott		1	Darzu ist erschienen der Sohn Gottes, BWV 40: No. 6, Schwing' dich auf zu deinem Gott	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	8	85	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:42	21	18	95	0	18	0	20	-18	C♯/D♭ Minor	4	2024-07-26	78b44jd3jLpim5qELRw7Ay	undefined	12A	NLY331107037
1	2	Seelenbräutigam BWV409	Seelenbräutigam, BWV 409	306	276cb079-d2d2-459f-85c2-cf81c51af314		1	2	Seelenbräutigam	409	Seelenbräutigam		2	Seelenbräutigam, BWV 409	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	7	81	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:43	18	17	98	0	38	0	10	-18	G#/A♭ Major	4	2024-07-26	6DIbq8E668xrcWMouMAtuP	undefined	4B	NLY331107038
4	54	Sei gegrüßet, Jesu gütig BWV410	Sei gegrüßet, Jesu gütig, BWV 410	307	c27ad9ae-8950-4515-afcb-f89729fa9b91		2	97	Sei gegrüßet, Jesu gütig	410	Sei gegrüßet, Jesu gütig		199	Sei gegrüßet, Jesu gütig, BWV 410	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	0	79	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:55	28	19	97	0	11	0	10	-17	A Major	4	2024-07-26	35TdRVWtaxJZrH4ymUIrcV	undefined	11B	NLY331107235
1	3	Singen wir aus Herzensgrund (Cantata BWV187)	Singen wir aus Herzensgrund, Cantata BWV 187	308	7fa8754a-0698-40df-96f6-1f43415aab5e		1	3	Es wartet alles auf dich	187.7	Singen wir aus Herzensgrund		3	Es wartet alles auf dich, BWV 187: No. 7, Singen wir aus Herzensgrund	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	7	72	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	02:17	27	9	95	0	34	0	20	-21	F#/G♭ Minor	4	2024-07-26	12k4Tuu9PfdhafLoavkvE5	undefined	11A	NLY331107039
1	4	Singt dem Herrn ein neues Lied BWV411	Singt dem Herrn ein neues Lied, BWV 411	309	f79a760c-3ad2-4cfa-abec-6342682bc041		1	4	Singt dem Herrn ein neues Lied	411	Singt dem Herrn ein neues Lied		4	Singt dem Herrn ein neues Lied, BWV 411	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	7	0	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:53	0	19	91	0	0	0	10	-18	F#/G♭ Major	0	2024-07-26	1tFkl5qtxbluMD7ZdEcMZP	undefined	2B	NLY331107040
4	55	So giebst du nun, mein Jesu, gute Nacht BWV412	So giebst du nun, mein Jesu, gute Nacht, BWV 412	310	a523ed2b-402b-43ff-a355-aeaab3efdf64		2	98	So giebst du nun, mein Jesu, gute Nacht	412	So giebst du nun, mein Jesu, gute Nacht		200	So giebst du nun, mein Jesu, gute Nacht, BWV 412	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	0	78	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:56	15	14	97	0	22	0	10	-20	E Major	5	2024-07-26	4OwORPr7xCIuAbZloHH2AG	undefined	12B	NLY331107236
1	5	Sollt. ich meinem Gott nicht singen BWV413	Sollt' ich meinem Gott nicht singen, BWV 413	311	107bb433-e048-43a0-acc0-c138dc8b4fa0		1	5	Sollt' ich meinem Gott nicht singen	413	Sollt' ich meinem Gott nicht singen		5	Sollt' ich meinem Gott nicht singen, BWV 413	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	7	86	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:13	31	23	89	1	46	0	10	-16	C♯/D♭ Minor	4	2024-07-26	2GPBmZQvY3sMyt739W85fS	undefined	12A	NLY331107041
1	6	Straf mich nicht in deinem Zorn (Cantata BWV115)	Straf mich nicht in deinem Zorn, Cantata BWV 115	312	46a600b8-0e90-4e47-994a-913c0be6053f		1	6	Mache dich, mein Geist, bereit	115.6	Straf mich nicht in deinem Zorn		6	Mache dich, mein Geist, bereit, BWV 115: No. 6, Straf mich nicht in deinem Zorn	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	7	81	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:33	32	17	96	0	48	0	10	-18	F#/G♭ Major	4	2024-07-26	1ZS4NKzUN91Bl0I78RyJdt	undefined	2B	NLY331107042
3	24	Uns ist ein Kindlein heut. gebor.n BWV414	Uns ist ein Kindlein heut' gebor'n, BWV 414	313	f293d502-78b1-4ce2-b0cd-2afff89e0078		2	26	Uns ist ein Kindlein heut' gebor'n	414	Uns ist ein Kindlein heut' gebor'n		128	Uns ist ein Kindlein heut' gebor'n, BWV 414	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	173	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:51	15	19	96	0	57	0	20	-18	F#/G♭ Major	3	2024-07-26	77M6QsJW9PAIgn3HVRFPre	undefined	2B	NLY331107164
1	7	Valet will ich dir geben BWV415	Valet will ich dir geben, BWV 415	314	a42b5893-e1b1-4536-b162-df048be8a299		1	7	Valet will ich dir geben	415	Valet will ich dir geben		7	Valet will ich dir geben, BWV 415	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	7	117	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:50	27	17	97	0	36	0	10	-17	C♯/D♭ Major	1	2024-07-26	6LnFpLAmeWnSr3iMdS7T2g	undefined	3B	NLY331107043
4	56	Valet will ich dir geben (Johannes-Passion)	Valet will ich dir geben, St. John Passion	315	b7ffd162-21d2-47c3-96f4-8cf5732e3911		2	99	Valet will ich dir geben		Valet will ich dir geben		201	Valet will ich dir geben (St John Passion)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	0	85	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:56	20	16	97	0	27	0	10	-20	D Major	1	2024-07-26	2DwIAXtFGV0CzcXgglaQdm	undefined	10B	NLY331107237
3	38	Vater unser im Himmelreich BWV416	Vater unser im Himmelreich, BWV 416	316	7e148d06-a4bc-48d4-8b85-92ec58addce1		2	40	Vater unser im Himmelreich	416	Vater unser im Himmelreich		142	Vater unser im Himmelreich, BWV 416	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	77	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:49	19	12	84	18	27	0	10	-20	C♯/D♭ Minor	1	2024-07-26	6IuNBTGhvl3rQ0QuKL2l9Y	undefined	12A	NLY331107178
3	39	Vater unser im Himmelreich (Johannes-Passion BWV245)	Vater unser im Himmelreich, St. John Passion BWV 245	317	12bd9d50-de53-4dc9-b16e-8cde1f707a15		2	41	Vater unser im Himmelreich	245	Vater unser im Himmelreich		143	Vater unser im Himmelreich (St John Passion, BWV 245)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	70	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:54	24	13	87	0	34	0	10	-18	C♯/D♭ Minor	3	2024-07-26	23qMOLZ5Q7HWh1PIhmUQYe	undefined	12A	NLY331107179
1	8	Vater unser im Himmelreich (Cantata BWV90)	Vater unser im Himmelreich, Cantata BWV 90	319	69e14f02-2f29-488e-b5a0-b2a2a88e64b3		1	8	No. 5, Vater unser im Himmelreich - Es reißet euch ein schrecklich Ende	90	No. 5, Vater unser im Himmelreich - Es reißet euch ein schrecklich Ende		8	No. 5, Vater unser im Himmelreich - Es reißet euch ein schrecklich Ende, BWV 90	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	76	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:44	23	8	89	0	36	0	10	-22	C♯/D♭ Minor	1	2024-07-26	0wEwWEwEocb0N69ngIfrSu	undefined	12A	NLY331107044
1	9	Vater unser im Himmelreich (Cantata BWV102)	Vater unser im Himmelreich, Cantata BWV 102	320	fd7b3eea-df73-4c36-bc4d-55238c4c6cc2		1	9	Herr, deine Augen sehen nach dem Glauben	102.7	Vater unser im Himmelreich		9	Herr, deine Augen sehen nach dem Glauben, BWV 102: No. 7, Vater unser im Himmelreich	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	78	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:25	23	11	95	0	33	0	10	-21	B Minor	5	2024-07-26	4t23rBqFtxqTvWIKQSYuvu	undefined	10A	NLY331107045
3	40	Verleih. uns Frieden genädiglich (Cantata BWV126)	Verleih' uns Frieden genädiglich, Cantata BWV 126	321	99b72ed6-161d-4821-b91d-4dd735f4957e		2	42	Verleih' uns Frieden genädiglich	126	Verleih' uns Frieden genädiglich		144	Verleih' uns Frieden genädiglich (Cantata, BWV 126)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	78	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	01:54	22	12	95	18	11	0	10	-21	B Major	3	2024-07-26	0pM6x3HKCX7gyxPWa04TSW	undefined	1B	NLY331107180
3	41	Verleih. uns Frieden genädiglich (Cantata BWV42)	Verleih' uns Frieden genädiglich, Cantata BWV 42	322	babc1494-bd37-4804-829f-119924029d87		2	43	Verleih' uns Frieden genädiglich	42	Verleih' uns Frieden genädiglich		145	Verleih' uns Frieden genädiglich (Cantata, BWV 42)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	136	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	01:54	19	7	95	0	19	0	10	-24	G#/A♭ Major	4	2024-07-26	2NsF57SsvqnZXG8CMUnB4F	undefined	4B	NLY331107181
3	25	Vom Himmel hoch, da komm ich her (Christmas Oratorio)	Vom Himmel hoch, da komm ich her, Christmas Oratorio	323	94b1b10f-4459-4413-834e-05a528717fc9		2	27	Vom Himmel hoch, da komm ich her		Vom Himmel hoch, da komm ich her		129	Vom Himmel hoch, da komm ich her (Christmas Oratorio)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	80	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	01:02	31	17	92	1	54	0	20	-17	B Major	4	2024-07-26	5mcZElQ6kBC9bQp0wqdXv9	undefined	1B	NLY331107165
1	10	Von Gott will ich nicht lassen BWV417	Von Gott will ich nicht lassen, BWV 417	324	72f3f707-f85d-4409-bf24-0bf127cbd612		1	10	Von Gott will ich nicht lassen	417	Von Gott will ich nicht lassen		10	Von Gott will ich nicht lassen, BWV 417	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	80	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:55	36	21	97	0	41	0	10	-17	A#/B♭ Minor	4	2024-07-26	0AvNtx2ip5EZDsBbLl7fE6	undefined	3A	NLY331107046
1	11	Von Gott will ich nicht lassen BWV418	Von Gott will ich nicht lassen, BWV 418	325	f17e9ef9-c258-458c-857d-c4baba146897		1	11	Von Gott will ich nicht lassen	418	Von Gott will ich nicht lassen		11	Von Gott will ich nicht lassen, BWV 418	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	76	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:58	26	23	94	0	17	0	10	-21	G#/A♭ Minor	3	2024-07-26	4p1ZK892BlShMqtlmgzoiA	undefined	1A	NLY331107047
1	12	Von Gott will ich nicht lassen BWV419	Von Gott will ich nicht lassen, BWV 419	326	1daf1955-b34f-4114-83ec-d52ce1e0a96e		1	12	Von Gott will ich nicht lassen	419	Von Gott will ich nicht lassen		12	Von Gott will ich nicht lassen, BWV 419	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	77	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:58	25	14	94	0	27	0	10	-22	G#/A♭ Minor	3	2024-07-26	3U8jspoMrN5uz9JxjtoxgF	undefined	1A	NLY331107048
1	13	Von Gott will ich nicht lassen Zunfinished cantata)	Von Gott will ich nicht lassen, Unfinished Cantata	327	77661453-efdc-4a7e-a3a5-9449adc44af5		1	13	Von Gott will ich nicht lassen, WoO.mp3		Von Gott will ich nicht lassen, WoO.mp3		13	Von Gott will ich nicht lassen, WoO	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	92	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:50	27	17	98	0	29	0	10	-16	A#/B♭ Minor	4	2024-07-26	61hJvlzLLyTU7xq3XbboC7	undefined	3A	NLY331107049
1	14	Von Gott will ich nicht lassen (Cantata BWV73)	Von Gott will ich nicht lassen, BWV 73	328	cd6b539f-2163-428b-b698-5665971467e4		1	14	Herr, wie du willt, so schick's mit mir	73.5	Von Gott will ich nicht lassen		14	Herr, wie du willt, so schick's mit mir, BWV 73: No. 5, Von Gott will ich nicht lassen	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	85	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:52	27	20	97	0	26	0	20	-17	B Minor	4	2024-07-26	5XQjrDlt7ODRZUoOk130KP	undefined	10A	NLY331107050
3	26	Wachet auf, ruft uns die Stimme (Cantata BWV140)	Wachet auf, ruft uns die Stimme, Cantata BWV 140	329	906688d4-6185-47e1-a572-2e17c120fc2b		2	28	Wachet auf, ruft uns die Stimme	140	Wachet auf, ruft uns die Stimme		130	Wachet auf, ruft uns die Stimme (Cantata, BWV 140)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	80	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	02:57	24	12	90	0	29	0	10	-16	D Major	3	2024-07-26	2L8tLMKCxV981XOVdZ1nMv	undefined	10B	NLY331107166
1	15	Wär. Gott nicht mit uns diese Zeit (Cantata BWV14)	Wär' Gott nicht mit uns diese Zeit, Cantata BWV 14	330	24582306-f3c4-4e3e-b290-b64ee1cd985d		1	15	Wär' Gott nicht mit uns diese Zeit	14.1	Wär' Gott nicht mit uns diese Zeit		15	Wär' Gott nicht mit uns diese Zeit, BWV 14: No. 1, Wär' Gott nicht mit uns diese Zeit	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	173	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:44	17	10	92	0	42	0	10	-21	A Major	4	2024-07-26	2odcyMbNAscnHyyA6XsJHs	undefined	11B	NLY331107051
1	16	Warum betrübst du dich, mein Herz BWV420	Warum betrübst du dich, mein Herz, BWV 420	331	c140875a-952a-487f-a425-763eeaa90d18		1	16	Warum betrübst du dich, mein Herz	420	Warum betrübst du dich, mein Herz		16	Warum betrübst du dich, mein Herz, BWV 420	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	83	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:42	27	20	96	2	19	0	10	-20	G#/A♭ Minor	4	2024-07-26	7sVAIJiq8zTPUZ1ZW0fI82	undefined	1A	NLY331107052
1	17	Warum betrübst du dich, mein Herz (Cantata BWV47)	Warum betrübst du dich, mein Herz, BWV 47	333	1a085197-9e8a-44b9-b7f6-2d25a6045d20		1	17	Wer sich selbst erhöhet, der soll erniedriget werden	47.5	Warum betrübst du dich, mein Herz		17	Wer sich selbst erhöhet, der soll erniedriget werden, BWV 47: No. 5, Warum betrübst du dich, mein Herz	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	77	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:46	20	21	98	0	52	0	10	-17	D Major	3	2024-07-26	4itnhfexce8KTDkg3BQP9V	undefined	10B	NLY331107053
1	18	Warum sollt. ich mich denn grämen BWV422	Warum sollt' ich mich denn grämen, BWV 422	334	f4e9224f-ad35-4293-be8c-3ace82756807		1	18	Warum sollt' ich mich denn grämen	422	Warum sollt' ich mich denn grämen		18	Warum sollt' ich mich denn grämen, BWV 422	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	7	64	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:51	26	15	95	0	39	0	10	-19	F#/G♭ Major	4	2024-07-26	2OVAkr7k8iu8Ft5vktPHya	undefined	2B	NLY331107054
3	27	Warum sollt. ich mich denn grämen (Christmas Oratorio)	Warum sollt' ich mich denn grämen, Christmas Oratorio	335	38f3503e-18d5-433b-b5a2-f0d7710cd548		2	29	Warum sollt' ich mich denn grämen		Warum sollt' ich mich denn grämen		131	Warum sollt' ich mich denn grämen (Christmas Oratorio)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	96	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	01:29	25	13	98	0	31	0	20	-20	F#/G♭ Major	5	2024-07-26	1kcmIFMt4FPthtd835rfJu	undefined	2B	NLY331107167
1	19	Was betrübst du dich, mein Herze BWV423	Was betrübst du dich, mein Herze, BWV 425	336	7f8b032d-34c9-4c30-b9e4-fd0268b9c425		1	19	Was betrübst du dich, mein Herze	423	Was betrübst du dich, mein Herze		19	Was betrübst du dich, mein Herze, BWV 423	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	69	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:07	15	8	96	0	15	0	10	-21	F#/G♭ Minor	4	2024-07-26	49UUMV6c0lgx4q7X4zL9q5	undefined	11A	NLY331107055
1	20	Was bist du doch, o Seele, so betrübet BWV424	Was bist du doch, o Seele, so betrübet, BWV 424	337	dec89b4a-5803-4839-9c33-ff37b3bc36eb		1	20	Was bist du doch, o Seele, so betrübet	424	Was bist du doch, o Seele, so betrübet		20	Was bist du doch, o Seele, so betrübet, BWV 424	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	68	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:52	28	10	97	32	21	0	20	-22	G#/A♭ Minor	3	2024-07-26	0dVZnAiaFH2WLal6074sdK	undefined	1A	NLY331107056
1	21	Was Gott thut, das ist wohlgethan (Cantata BWV144)	Was Gott thut, das ist wohlgethan, Cantata BWV 144	338	836ffae6-6952-4b18-9f26-2a64f938b289		1	21	Nimm, was dein ist, und gehe hin	144.3	Was Gott thut, das ist wohlgethan		21	Nimm, was dein ist, und gehe hin, BWV 144: No. 3, Was Gott thut, das ist wohlgethan	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	85	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:51	19	10	98	0	51	0	10	-20	F#/G♭ Major	4	2024-07-26	3IBFZlmhsSFW8Gdajq4GAd	undefined	2B	NLY331107057
